McDonald/IGRINS Observation Log - K BAND
FILENAME,OBJNAME,OBSERVER,OBJTYPE,OBSDATE,OBSTIME,EXPTIME,FRAMETYPE,SEQID1,SEQID2,ALT,AZI,RA,DEC,EPOCH,AGPOS,ROTPA
SDCK_20140317_0071.fits,HD95735,IGRINS_Team,TAR,20140317,22:43:51,10.0,,1,1,,,,,,A,
SDCK_20140317_0072.fits,HD95735,IGRINS_Team,TAR,20140317,22:45:11,2.0,,1,1,,,,,,A,
SDCK_20140317_0073.fits,HD89239,IGRINS_Team,CAL,20140317,22:50:50,2.0,,1,1,,,,,,A,
SDCK_20140317_0074.fits,HD89239,IGRINS_Team,CAL,20140317,22:58:00,300.0,,1,1,,,,,,A,
SDCK_20140317_0075.fits,HD89239,IGRINS_Team,CAL,20140317,23:04:44,300.0,,1,1,,,,,,A,
SDCK_20140317_0076.fits,HD89239,IGRINS_Team,CAL,20140317,23:10:29,300.0,,1,1,,,,,,A,
SDCK_20140317_0077.fits,HD89239,IGRINS_Team,CAL,20140317,23:17:31,300.0,,1,1,,,,,,A,
SDCK_20140317_0078.fits,HD89239,IGRINS_Team,CAL,20140317,23:18:34,2.0,,1,1,,,,,,A,
SDCK_20140317_0079.fits,HD89239,IGRINS_Team,CAL,20140317,23:19:49,10.0,,1,1,,,,,,A,
SDCK_20140317_0080.fits,SN2014J,IGRINS_Team,TAR,20140318,00:09:40,300.0,,1,1,,,,,,A,
SDCK_20140317_0081.fits,SN2014J,IGRINS_Team,TAR,20140318,00:20:56,300.0,,1,1,,,,,,A,
SDCK_20140317_0082.fits,SN2014J,IGRINS_Team,TAR,20140318,00:28:09,300.0,,1,1,,,,,,A,
SDCK_20140317_0083.fits,SN2014J,IGRINS_Team,TAR,20140318,00:33:38,300.0,,1,1,,,,,,A,
SDCK_20140317_0084.fits,SN2014J,IGRINS_Team,TAR,20140318,00:39:57,300.0,,1,1,,,,,,A,
SDCK_20140317_0085.fits,,,CAL,20140318,00:50:00,1.6,,1,1,,,,,,A,
SDCK_20140317_0086.fits,,,CAL,20140318,00:59:25,1.6,,1,1,,,,,,A,
SDCK_20140317_0087.fits,,,CAL,20140318,01:03:42,1.6,,1,1,,,,,,A,
SDCK_20140317_0088.fits,,,CAL,20140318,01:17:14,1.6,,1,1,,,,,,A,
SDCK_20140317_0089.fits,,,CAL,20140318,01:25:13,1.6,,1,1,,,,,,A,
SDCK_20140317_0090.fits,,,CAL,20140318,01:29:56,1.6,,1,1,,,,,,A,
SDCK_20140317_0091.fits,,,CAL,20140318,01:30:51,5.0,,1,1,,,,,,A,
SDCK_20140317_0092.fits,,,CAL,20140318,01:34:35,5.0,,1,1,,,,,,A,
SDCK_20140317_0093.fits,Sky,IGRINS_Team,CAL,20140318,02:02:31,200.0,,1,1,,,,,,A,
SDCK_20140317_0094.fits,Sky,IGRINS_Team,CAL,20140318,02:06:22,200.0,,1,1,,,,,,A,
SDCK_20140317_0095.fits,Pseudo_Dark,IGRINS_Team,CAL,20140318,02:21:55,200.0,,1,1,,,,,,A,
SDCK_20140317_0096.fits,Pseudo_Dark,IGRINS_Team,CAL,20140318,02:25:04,1.6,,1,1,,,,,,A,
SDCK_20140317_0097.fits,BB,IGRINS_Team,CAL,20140318,02:30:15,200.0,,1,1,,,,,,A,
SDCK_20140317_0098.fits,Sky,IGRINS_Team,CAL,20140318,02:43:28,200.0,,1,1,,,,,,A,
SDCK_20140317_0099.fits,,IGRINS_Team,CAL,20140318,02:47:18,10.0,,1,1,,,,,,A,
SDCK_20140317_0100.fits,,IGRINS_Team,CAL,20140318,03:02:57,10.0,,1,1,,,,,,A,
SDCK_20140317_0101.fits,HD95735,IGRINS_Team,TAR,20140318,03:06:20,60.0,,1,1,,,,,,A,
SDCK_20140317_0102.fits,HD95735,IGRINS_Team,TAR,20140318,03:08:36,60.0,,1,1,,,,,,A,
SDCK_20140317_0103.fits,HD95735,IGRINS_Team,TAR,20140318,03:10:02,60.0,,1,1,,,,,,A,
SDCK_20140317_0104.fits,HD95735,IGRINS_Team,TAR,20140318,03:12:52,60.0,,1,1,,,,,,A,
SDCK_20140317_0105.fits,HD95735,IGRINS_Team,TAR,20140318,03:14:10,10.0,,1,1,,,,,,A,
SDCK_20140317_0106.fits,,IGRINS_Team,CAL,20140318,03:18:42,10.0,,1,1,,,,,,A,
SDCK_20140317_0107.fits,HD89239,IGRINS_Team,TAR,20140318,03:25:20,300.0,,1,1,,,,,,A,
SDCK_20140317_0108.fits,HD89239,IGRINS_Team,TAR,20140318,03:31:25,300.0,,1,1,,,,,,A,
SDCK_20140317_0109.fits,HD89239,IGRINS_Team,TAR,20140318,03:36:53,300.0,,1,1,,,,,,A,
SDCK_20140317_0110.fits,HD89239,IGRINS_Team,TAR,20140318,04:04:55,300.0,,1,1,,,,,,A,
SDCK_20140317_0111.fits,HD89239,IGRINS_Team,TAR,20140318,04:07:34,10.0,,1,1,,,,,,A,
SDCK_20140317_0112.fits,,,CAL,20140318,04:58:46,10.0,,1,1,,,,,,A,
SDCK_20140317_0113.fits,HD95735,IGRINS_Team,CAL,20140318,05:01:01,60.0,,1,1,,,,,,A,
SDCK_20140317_0114.fits,HD95735,IGRINS_Team,CAL,20140318,05:03:42,60.0,,1,1,,,,,,A,
SDCK_20140317_0115.fits,HD95735,IGRINS_Team,CAL,20140318,05:05:07,60.0,,1,1,,,,,,A,
SDCK_20140317_0116.fits,HD95735,IGRINS_Team,TAR,20140318,05:07:45,60.0,,1,1,,,,,,A,
SDCK_20140317_0117.fits,HD95735,IGRINS_Team,CAL,20140318,05:09:37,10.0,,1,1,,,,,,A,
SDCK_20140317_0118.fits,HD99966,IGRINS_Team,CAL,20140318,05:17:41,10.0,,1,1,,,,,,A,
SDCK_20140317_0119.fits,HD99966,IGRINS_Team,TAR,20140318,05:25:52,360.0,,1,1,,,,,,A,
SDCK_20140317_0120.fits,HD99966,IGRINS_Team,TAR,20140318,05:33:33,360.0,,1,1,,,,,,A,
SDCK_20140317_0121.fits,HD99966,IGRINS_Team,TAR,20140318,05:40:00,360.0,,1,1,,,,,,A,
SDCK_20140317_0122.fits,HD99966,IGRINS_Team,TAR,20140318,05:47:15,360.0,,1,1,,,,,,A,
SDCK_20140317_0123.fits,,,CAL,20140318,06:38:02,10.0,,1,1,,,,,,A,
SDCK_20140317_0124.fits,WL16,IGRINS_Team,TAR,20140318,06:52:31,360.0,,1,1,,,,,,A,
SDCK_20140317_0125.fits,WL16,IGRINS_Team,TAR,20140318,07:03:08,360.0,,1,1,,,,,,A,
SDCK_20140317_0126.fits,WL16,IGRINS_Team,TAR,20140318,07:09:52,360.0,,1,1,,,,,,A,
SDCK_20140317_0127.fits,WL16,IGRINS_Team,TAR,20140318,07:20:44,360.0,,1,1,,,,,,A,
SDCK_20140317_0128.fits,WL16,IGRINS_Team,TAR,20140318,07:23:24,10.0,,1,1,,,,,,A,
SDCK_20140317_0129.fits,C Oph,IGRINS_Team,TAR,20140318,07:29:50,90.0,,1,1,,,,,,A,
SDCK_20140317_0130.fits,C Oph,IGRINS_Team,TAR,20140318,07:32:47,90.0,,1,1,,,,,,A,
SDCK_20140317_0131.fits,C Oph,IGRINS_Team,TAR,20140318,07:34:43,90.0,,1,1,,,,,,A,
SDCK_20140317_0132.fits,C Oph,IGRINS_Team,TAR,20140318,07:37:08,90.0,,1,1,,,,,,A,
SDCK_20140317_0133.fits,C Oph,IGRINS_Team,CAL,20140318,07:39:41,15.0,,1,1,,,,,,A,
SDCK_20140317_0134.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:46:55,20.0,,1,1,,,,,,A,
SDCK_20140317_0135.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:49:15,60.0,,1,1,,,,,,A,
SDCK_20140317_0136.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:51:30,60.0,,1,1,,,,,,A,
